anime_id,anime_video_url
12723,not available
13373,not available
2600,not available
30133,not available
13299,not available
22983,not available
23259,not available
33718,not available
6484,not available
35301,not available
36191,not available
1586,not available
3685,not available
33777,not available
16798,not available
2727,not available
28631,not available
1989,not available
36608,not available
12907,not available
5372,not available
8231,not available
2091,not available
3573,not available
20463,not available
29770,not available
2072,not available
35264,not available
2365,not available
1927,not available
2782,not available
29823,not available
4908,not available
5053,not available
21775,not available
1076,not available
31476,not available
26447,not available
5293,not available
9521,not available
13141,not available
574,not available
9575,not available
1440,not available
32158,not available
21081,not available
5303,not available
9365,not available
33776,not available
17891,not available
1740,not available
5907,not available
2278,not available
31493,not available
16023,not available
8554,not available
832,not available
3499,not available
281,not available
9433,not available
1692,not available
7248,not available
37230,not available
5662,not available
34538,not available
17165,not available
4318,not available
21771,not available
33761,not available
23029,not available
30217,not available
9708,not available
2080,not available
8972,not available
34039,not available
3990,not available
7561,https://www.crunchyroll.com/phantom-thief-reinya/episode-1-here-comes-phantom-thief-reinya-538952
28439,not available
35202,not available
31710,https://www.crunchyroll.com/divine-gate/episode-1-endless-rain-692995
25977,not available
30091,https://www.crunchyroll.com/chaos-dragon/episode-1-kill-one-to-save-many-735117
32345,not available
7518,not available
37000,not available
29291,not available
5270,not available
1442,not available
16570,not available
35115,not available
5620,not available
1712,not available
32563,not available
15127,not available
24995,not available
1271,not available
17141,not available
36753,not available
30392,not available
19185,not available
33905,not available
9409,not available
3205,not available
30053,not available
20557,not available
15743,not available
991,not available
8722,not available
2731,not available
28665,not available
28381,not available
33228,not available
8697,not available
23837,not available
28237,not available
13309,not available
36799,not available
9627,not available
4540,not available
1933,not available
17693,not available
695,not available
9279,not available
3843,not available
1411,not available
25639,not available
6607,not available
30013,not available
3328,not available
6513,not available
5492,not available
33552,not available
2261,not available
1775,not available
35077,not available
32608,https://www.crunchyroll.com/endride/episode-1-ride-736167
36922,not available
35676,not available
32947,not available
28815,not available
619,not available
9741,not available
4104,not available
16183,not available
21663,not available
1831,not available
21267,not available
33457,not available
32410,not available
5167,not available
11735,not available
34409,not available
8227,not available
1766,not available
9667,not available
10373,not available
16251,not available
2522,not available
3821,not available
32191,not available
13233,not available
29757,not available
16954,not available
23229,not available
10958,not available
29687,not available
4718,not available
36756,not available
7314,not available
1183,not available
1176,not available
12399,not available
33366,not available
31972,not available
32595,https://www.crunchyroll.com/cerberus/episode-1-the-lord-of-the-dark-dragons-702453
10459,not available
21641,not available
33213,not available
816,not available
5878,not available
1058,not available
36564,not available
2599,not available
11717,not available
8626,not available
9502,not available
33708,not available
36409,not available
9973,not available
32251,not available
21715,not available
3267,not available
4452,not available
33659,not available
9324,not available
2056,not available
33236,not available
3625,not available
12951,not available
35553,not available
10112,not available
7453,not available
4709,not available
12795,not available
6156,not available
8707,not available
13303,not available
6038,not available
32564,not available
8664,not available
30851,not available
10735,not available
7709,not available
33618,not available
13249,not available
18643,not available
17387,not available
20529,not available
32755,not available
18109,not available
16936,not available
7786,not available
20913,not available
6835,not available
6947,not available
30358,not available
35386,not available
31966,not available
3886,not available
8706,not available
34289,https://www.crunchyroll.com/schoolgirl-strikers/episode-1-deploy-fifth-force-728495
34120,not available
34657,not available
1622,not available
9053,not available
10258,not available
3684,not available
3127,not available
1342,not available
34907,not available
36841,not available
19287,not available
2094,not available
19237,not available
625,not available
33885,not available
3025,not available
31300,not available
33985,https://www.crunchyroll.com/bloodivores/episode-1-bloodivores-721163
4458,not available
6078,not available
31925,not available
33834,not available
33391,not available
16377,not available
4103,not available
29825,not available
4058,not available
7807,not available
4939,not available
2308,not available
31830,not available
29623,not available
27793,not available
32981,https://www.crunchyroll.com/hand-shakers/episode-1-conductor-to-contact-727537
25943,not available
10375,not available
35651,not available
27757,https://www.crunchyroll.com/anisava/episode-1-give-it-your-all-jake-659637
7818,not available
30920,not available
34615,not available
36009,https://www.crunchyroll.com/twocar/episode-1-exhibition-749807
36836,not available
5090,not available
25891,not available
2096,not available
11661,not available
37357,not available
7915,not available
23835,not available
2081,not available
11269,not available
6667,not available
1759,not available
4042,not available
13089,not available
32581,not available
13407,not available
10313,not available
9629,not available
4150,not available
3430,not available
8704,not available
25873,not available
3473,not available
33889,https://www.crunchyroll.com/dances-with-the-dragons/episode-1-calamitous-song-of-jushiki-and-swords-768679
37189,not available
15937,not available
9361,not available
1936,not available
16255,not available
6684,not available
22293,not available
8920,not available
28077,not available
24637,not available
10463,not available
5990,not available
4967,not available
29772,not available
32750,not available
8643,not available
19233,not available
30234,not available
21591,not available
354,not available
10812,not available
611,not available
2069,not available
31984,not available
2078,not available
5624,not available
5926,not available
36001,not available
34052,https://www.crunchyroll.com/100-teacher-pascal/episode-1-and-his-name-is-pascal-sensei-perfect-plate-734639
33908,not available
35332,https://www.crunchyroll.com/world-fool-news/episode-1-theyre-after-shimohira-san-733395
34864,not available
12603,not available
33855,not available
35739,https://www.crunchyroll.com/pikotaros-lullaby-la-la-by/episode-1-the-ant-and-the-grasshopper-744431
8464,not available
34392,https://www.crunchyroll.com/oneroom/episode-1-hanasaka-yui-makes-a-request-728827
22943,not available
21055,not available
1708,not available
24011,https://www.crunchyroll.com/lance-n-masques/episode-1-hes-a-real-hero-686159
37355,not available
2220,not available
12769,not available
18231,not available
3929,not available
25049,not available
31115,not available
8297,not available
5018,not available
17359,not available
32695,not available
2780,not available
17811,not available
13259,not available
20329,not available
1611,not available
19137,not available
5647,not available
1992,not available
25439,not available
34762,not available
33712,not available
13041,not available
26015,not available
33548,not available
8669,not available
1244,not available
35447,not available
11789,not available
8176,not available
36162,not available
9561,not available
9239,not available
11511,not available
503,not available
8898,not available
20705,not available
25971,not available
1343,not available
32521,not available
32756,not available
28401,not available
33274,https://www.crunchyroll.com/onara-goro/episode-1-the-delinquents-and-onara-goro-737793
31165,not available
30199,not available
10417,not available
33911,not available
10780,not available
15893,not available
30967,not available
32853,not available
11447,not available
7862,not available
2529,not available
5232,not available
4929,not available
32059,not available
8659,not available
30042,not available
30163,not available
36166,not available
6777,not available
5237,not available
29821,not available
12501,not available
34467,https://www.crunchyroll.com/yamishibai-japanese-ghost-stories/episode-1-tongue-728999
28775,not available
23595,not available
35423,not available
9826,not available
3640,not available
6907,not available
17293,not available
6305,not available
30463,https://www.crunchyroll.com/horror-news/episode-1-pages-in-white-the-world-of-spirits-this-mysterious-newspaper-is-delivered-at-midnight-part-1-667661
28419,not available
6266,not available
34179,not available
31467,not available
36600,not available
8628,not available
9526,not available
10466,not available
16371,not available
11189,not available
30647,not available
3743,not available
22671,not available
6184,not available
35480,not available
2524,not available
13693,not available
10847,not available
1741,not available
32618,not available
2053,not available
34908,not available
5648,not available
2622,not available
1640,not available
4923,not available
33801,not available
32950,not available
18831,not available
6390,not available
37413,not available
37356,not available
20857,not available
8162,not available
33449,not available
5051,not available
13375,not available
19925,not available
24123,not available
18133,not available
964,not available
2453,not available
2058,not available
1776,not available
1216,not available
6073,not available
3070,not available
15653,not available
2779,not available
1338,not available
16247,not available
32256,not available
434,not available
6978,not available
1160,not available
15535,not available
36101,not available
2364,not available
1027,not available
23089,not available
22239,not available
28053,not available
31377,not available
5799,not available
1613,not available
34121,not available
23061,not available
17707,not available
33771,https://www.crunchyroll.com/cheating-craft/episode-1-the-national-special-level-university-exam-of-fate-721463
9861,not available
2384,not available
13479,not available
37278,not available
10407,not available
1656,not available
23177,not available
29715,not available
33549,not available
7450,not available
34613,not available
32858,not available
11087,not available
2249,not available
305,not available
36606,not available
1052,not available
24237,not available
25271,not available
24315,not available
22541,not available
36198,not available
11799,not available
2528,not available
22093,not available
5631,not available
2482,not available
22955,not available
32582,not available
10838,not available
1105,not available
17245,not available
32760,not available
7155,not available
2785,not available
24199,not available
34383,https://www.crunchyroll.com/netsuzou-trap-ntr-/episode-1-a-secret-between-girls-741633
27951,not available
7524,not available
4398,not available
25975,not available
34464,not available
35263,not available
6671,not available
7504,not available
29791,not available
24437,not available
30425,not available
31568,not available
30826,not available
33508,not available
9910,not available
32736,not available
36602,not available
8660,not available
3661,not available
36050,not available
10347,not available
10801,not available
2258,not available
34889,not available
35328,not available
28813,not available
7374,not available
15977,not available
4098,not available
31107,not available
17849,https://www.crunchyroll.com/sparrows-hotel/episode-1-the-invincible-front-desk-lady-622425
13857,not available
7713,not available
1937,not available
21471,not available
23375,not available
9170,not available
32636,not available
24321,not available
3597,not available
6797,not available
6568,not available
8220,not available
34997,not available
10813,not available
5447,not available
12993,not available
2391,not available
3511,not available
22593,not available
32697,https://www.crunchyroll.com/ozmafia/episode-1-welcome-to-oz-academy-715471
28809,not available
29551,not available
32845,not available
5549,not available
29793,not available
36840,not available
12401,not available
36943,https://www.crunchyroll.com/love-to-lie-angle/episode-1-new-life-768471
23917,not available
19337,not available
4096,not available
32844,not available
36598,not available
30046,not available
29923,not available
24197,not available
7498,not available
36594,not available
22411,not available
33103,not available
34969,not available
10511,not available
33884,not available
9392,not available
24201,not available
19219,not available
35997,https://www.crunchyroll.com/maerchen-maedchen/episode-1-story-syndrome-759687
36297,not available
9650,not available
29792,not available
29861,not available
32859,not available
31880,not available
2839,not available
32886,not available
2538,not available
2003,not available
32757,not available
32875,not available
2455,not available
1820,not available
3736,not available
36875,not available
1665,not available
14045,https://www.crunchyroll.com/mangirl/episode-1-this-is-comic-earth-stars-editorial-staff-616999
36918,not available
29876,not available
17969,not available
3595,not available
35265,not available
37362,not available
14359,not available
36714,not available
7626,not available
9944,not available
5272,not available
571,not available
3215,not available
8548,not available
3840,not available
9935,not available
16574,not available
24527,not available
7463,not available
648,not available
2366,not available
11099,not available
32816,not available
2102,not available
854,not available
21507,https://www.crunchyroll.com/soul-eater-not/episode-1-enrolling-at-dwma-744941
7004,not available
13855,not available
14663,not available
2567,not available
21163,not available
5723,not available
31422,https://www.crunchyroll.com/minami-kamakura-high-school-girls-cycling-club/episode-1-entrance-ceremony-728207
1984,not available
6695,not available
34338,not available
12433,not available
1909,not available
3155,not available
32503,not available
5013,not available
141,not available
34337,https://www.crunchyroll.com/ikemen-sengoku-bromances-across-time/episode-1-ikemen-smash-742371
2545,not available
1056,not available
6413,not available
426,not available
15979,not available
841,not available
1542,not available
7597,not available
5829,not available
26013,not available
7610,not available
14007,not available
29643,not available
4616,not available
4615,not available
8240,not available
31736,not available
3898,not available
1162,not available
1427,not available
14247,not available
9748,not available
6875,not available
3406,not available
16912,not available
22055,not available
9759,not available
2287,not available
11705,not available
36646,not available
1283,not available
8132,not available
5908,not available
3637,not available
12877,not available
2023,not available
5421,not available
1224,not available
27619,not available
204,not available
16233,not available
35714,https://www.crunchyroll.com/yamishibai-japanese-ghost-stories/episode-1-wrong-number-741127
37433,not available
2301,not available
34197,not available
25069,not available
13675,not available
25915,not available
30912,not available
5080,not available
6385,not available
3936,not available
8896,not available
36664,not available
14049,not available
2791,not available
23735,not available
3175,not available
10132,not available
36124,https://www.crunchyroll.com/junji-ito-collection/episode-1-souichis-convenient-curse-hell-doll-funeral-757805
11005,https://www.crunchyroll.com/holy-knight/episode-1-ova-1-669677
1850,not available
34602,not available
8157,not available
2885,not available
22231,not available
12367,https://www.hulu.com/watch/513451
33734,not available
13927,not available
3879,not available
5585,not available
31673,not available
35134,not available
3214,not available
11505,not available
6932,not available
30922,not available
1926,not available
9911,https://www.crunchyroll.com/wish-upon-the-pleiades/episode-1-rain-with-occasional-shooting-stars-678465
22489,not available
22455,not available
8154,not available
8152,not available
5052,not available
4298,not available
904,not available
18881,not available
4419,not available
767,not available
3120,not available
5289,not available
33566,not available
8216,not available
7739,not available
7770,not available
14949,not available
1484,not available
11537,not available
1026,not available
6822,not available
2179,not available
31669,not available
3724,not available
20555,https://www.crunchyroll.com/soni-ani-super-sonico-the-animation/episode-1-ill-do-my-bets-648731
11547,not available
12065,not available
29937,not available
30686,not available
8312,not available
31676,not available
2851,not available
14519,not available
838,not available
25641,not available
8500,not available
23409,not available
2019,not available
34543,not available
9991,not available
36516,not available
2823,not available
9846,not available
2537,not available
11919,not available
36169,not available
30909,not available
16363,not available
2690,not available
748,not available
5344,not available
8079,not available
7416,not available
8324,not available
2226,not available
33225,not available
30066,not available
17815,not available
7532,not available
556,not available
2049,not available
34366,not available
28791,not available
2473,not available
10524,not available
9282,not available
8550,not available
33689,not available
17295,not available
31827,not available
30100,not available
35009,not available
13143,not available
2414,not available
9595,not available
33048,not available
6918,not available
12867,not available
35129,not available
5462,not available
3115,not available
30178,not available
2421,not available
10199,not available
11561,not available
10796,not available
1938,not available
31111,not available
5584,not available
10581,not available
31137,not available
25429,https://www.crunchyroll.com/isuca/episode-1-chance-meeting-668707
31035,not available
1156,not available
29975,not available
3808,not available
4003,not available
6496,not available
34295,https://www.crunchyroll.com/ai-mai-mi-surgical-friends/episode-1-dont-let-your-lucky-chance-get-away-728311
2981,not available
4680,not available
1468,not available
5098,not available
6077,not available
4444,not available
25749,not available
2015,not available
5475,not available
30537,not available
13967,not available
10263,not available
756,not available
28715,not available
10301,not available
36229,not available
7549,not available
3768,not available
6688,not available
7415,not available
6327,not available
24417,not available
19769,https://www.crunchyroll.com/magical-warfare/episode-1-midsummer-magical-girl-648903
669,not available
4461,not available
766,not available
15663,not available
17983,not available
7170,not available
36861,not available
1234,not available
8533,not available
36797,https://www.crunchyroll.com/gdgd-mens-party/episode-1-level-01-reborn-in-a-game-world-760477
3294,not available
7290,not available
33669,not available
25077,not available
30519,not available
32171,https://www.crunchyroll.com/ange-vierge/episode-1-starting-potential-715705
12589,not available
31551,not available
32382,not available
12121,not available
8011,not available
18003,not available
31299,not available
27783,not available
31133,not available
3642,not available
32397,not available
10481,not available
8848,not available
1093,not available
8442,not available
8431,not available
1990,not available
5151,not available
19135,not available
22847,not available
9951,not available
2694,not available
36104,not available
31064,not available
3020,not available
7252,not available
13993,not available
2322,not available
30193,not available
16508,not available
34489,not available
1228,not available
310,not available
12447,not available
8812,not available
17167,not available
20355,not available
3787,not available
17963,not available
25635,not available
3599,not available
1099,not available
10820,not available
2781,not available
8446,not available
21587,not available
2304,not available
6994,not available
34999,not available
5287,not available
30155,not available
17951,not available
19431,not available
7427,not available
37032,not available
9880,not available
28367,not available
3506,not available
23365,not available
6095,not available
33326,not available
33363,not available
28925,not available
29123,not available
9794,not available
13983,not available
8964,not available
35255,not available
35603,not available
10736,not available
12677,not available
624,not available
1885,not available
18729,not available
3845,not available
25543,not available
1874,not available
8919,not available
1955,not available
4689,not available
6965,not available
5876,not available
932,not available
3434,not available
9770,not available
17379,not available
3818,not available
3509,not available
7876,not available
1940,not available
33201,not available
8842,not available
8496,not available
10688,not available
3336,not available
2461,not available
16636,not available
3576,not available
2092,not available
12965,not available
588,not available
18827,not available
2892,not available
31454,not available
15993,not available
23483,not available
5629,not available
1349,not available
16738,not available
1979,not available
3762,not available
2244,not available
2468,not available
545,not available
1838,not available
30168,not available
33795,https://www.crunchyroll.com/mahou-shoujo-nante-mouiidesukara/episode-1-has-anything-good-happened-for-you-since-you-became-a-magical-girl-721673
13789,not available
31044,not available
14095,not available
17887,not available
7363,not available
515,not available
7491,not available
9972,not available
10766,not available
2723,not available
2830,not available
4509,not available
35706,not available
6272,not available
4044,not available
6616,not available
9990,not available
3183,not available
31674,not available
29517,not available
5783,not available
18953,not available
1552,not available
28093,not available
17727,not available
15043,not available
881,not available
2066,not available
21997,not available
2693,not available
25431,not available
5628,not available
36267,https://www.crunchyroll.com/space-battleship-tiramisu/episode-1-fly-in-space-naked-dance-768037
19133,not available
13965,not available
4685,not available
33902,not available
4948,not available
7510,not available
7496,not available
23099,not available
36241,not available
21649,not available
1175,not available
1097,not available
36156,not available
2483,not available
36196,https://www.crunchyroll.com/kaiju-girls/episode-1-arrival-kaiju-girls-759253
3889,not available
1284,not available
7729,not available
30264,not available
3813,not available
5178,not available
3135,not available
6680,not available
4534,not available
5469,not available
36228,not available
2051,not available
1267,not available
34862,not available
2291,not available
21441,not available
1036,not available
9172,not available
22443,not available
1200,not available
9501,not available
5862,not available
24817,not available
36493,not available
1106,not available
2575,not available
35859,not available
34623,not available
20855,not available
5673,not available
546,not available
5515,not available
6889,not available
34939,not available
15505,not available
10241,not available
8745,not available
3759,not available
1167,not available
6704,not available
35809,not available
21493,not available
4187,not available
25113,not available
12755,not available
1084,not available
29778,not available
15577,not available
319,not available
2833,not available
12485,not available
4907,not available
1055,not available
28433,not available
3080,not available
1959,not available
2314,not available
2388,not available
989,not available
2245,not available
3600,not available
2095,not available
14249,not available
22381,not available
7668,not available
1769,not available
321,not available
23423,not available
9098,not available
1155,not available
18365,not available
11693,not available
21013,not available
9043,not available
3258,not available
7294,not available
33226,not available
9423,not available
33531,not available
6701,not available
14067,not available
8150,not available
30450,not available
7621,not available
6985,not available
20189,not available
10501,not available
25965,not available
2536,not available
2163,not available
8181,not available
6074,not available
35230,not available
5474,not available
12005,not available
7174,not available
31072,not available
4471,not available
35251,https://www.crunchyroll.com/sengoku-night-blood/episode-1-shinga-supremacy-748985
6268,not available
8668,not available
18039,not available
328,not available
30386,not available
17787,not available
35773,not available
2305,not available
8409,not available
4129,not available
23901,not available
1150,not available
9691,not available
30617,not available
23825,not available
36242,not available
29801,not available
25889,not available
37104,not available
1378,not available
1226,not available
17237,not available
3176,not available
13195,not available
32248,not available
1912,not available
17351,not available
1991,not available
17481,not available
27417,not available
24793,not available
2607,not available
21523,not available
17088,not available
18205,https://www.crunchyroll.com/world-fool-news/episode-1-the-melancholy-of-a-new-newscaster-653943
31581,not available
1452,not available
30916,not available
1786,not available
10718,not available
8337,not available
1037,not available
32879,not available
5085,not available
1908,not available
36440,not available
9292,not available
6060,not available
22835,https://www.crunchyroll.com/himegoto/episode-1-i-feel-like-ive-lost-as-a-girl-658435
10691,not available
1269,not available
25967,not available
3778,not available
34723,not available
28227,not available
4484,not available
37082,not available
8539,not available
17961,not available
3525,not available
10799,not available
8921,not available
2183,not available
2689,not available
6443,not available
28251,not available
24179,not available
36531,not available
25441,not available
31777,not available
8443,not available
9978,not available
307,not available
8196,not available
4091,not available
11521,not available
11543,not available
3157,not available
7867,not available
35554,not available
3461,not available
2775,not available
33681,not available
294,not available
2754,not available
2824,not available
5503,not available
5157,not available
8226,not available
27789,not available
6809,not available
5263,not available
1148,not available
5027,not available
1098,not available
32961,not available
16345,not available
25999,not available
361,not available
17563,not available
23753,not available
32065,not available
3805,not available
24127,not available
11471,not available
36728,not available
9940,not available
8180,not available
12141,not available
32600,not available
16317,not available
12569,not available
5930,not available
9445,not available
19521,not available
32954,not available
36245,https://www.crunchyroll.com/evil-or-live/episode-1-standing-on-the-edge-of-despair-749999
8855,not available
8551,not available
18599,not available
4264,not available
17965,not available
16728,not available
27677,not available
30648,not available
3095,not available
6311,not available
31890,https://www.crunchyroll.com/nurse-witch-komugi-r/episode-1-the-birth-of-the-magical-nurse-691741
4688,not available
36501,not available
31793,https://www.crunchyroll.com/mahou-shoujo-nante-mouiidesukara/episode-1-you-can-see-me-692957
31534,not available
7376,not available
7461,not available
23349,not available
8490,not available
33011,https://www.crunchyroll.com/kaiju-girls/episode-1-were-kaiju-girls-720777
7953,not available
9274,not available
19447,not available
366,not available
8928,not available
5923,not available
36921,not available
13691,not available
2906,not available
9385,not available
216,not available
10282,not available
275,not available
37254,https://www.crunchyroll.com/last-period-the-journey-to-the-end-of-the-despair/episode-1-notice-of-completion-769445
3726,not available
3178,not available
9393,not available
31402,not available
34048,not available
8241,https://www.crunchyroll.com/rio-rainbow-gate/episode-1-goddess-of-victory-568372
12393,not available
4220,not available
2079,not available
28811,not available
6571,not available
30743,not available
6071,not available
9045,not available
858,not available
9646,not available
8493,not available
21999,not available
7164,not available
8939,not available
56,not available
17209,not available
10525,not available
15769,not available
1245,not available
13673,not available
1947,not available
31865,not available
32349,not available
12971,not available
824,not available
35800,not available
3669,not available
17733,not available
17397,not available
2292,not available
30137,not available
7939,not available
1351,not available
3675,not available
5133,not available
19397,not available
3849,not available
3498,not available
3398,not available
1711,not available
12135,not available
1975,not available
8130,not available
22611,not available
9829,not available
17871,not available
31238,not available
1625,not available
6798,not available
14347,not available
28247,not available
28991,not available
17719,not available
4126,not available
4460,not available
8316,not available
10908,not available
22497,not available
31977,not available
4917,not available
30746,https://www.crunchyroll.com/magical-somera-chan/episode-1-here-we-go-say-hello-to-the-nonomoto-magic-fist-686921
1928,not available
4158,not available
35952,not available
19235,not available
22451,not available
1268,not available
15133,not available
31790,https://www.crunchyroll.com/active-raid/episode-1-the-man-from-the-west-715731
6076,not available
6718,not available
9228,not available
6800,not available
9528,not available
19469,not available
20961,not available
14253,not available
5875,not available
34678,not available
11715,not available
510,not available
5927,not available
4210,not available
5785,not available
19165,not available
5889,not available
29135,not available
33798,not available
35964,https://www.crunchyroll.com/basilisk-the-ouka-ninja-scrolls/episode-1-the-cherry-blossoms-have-fallen-759159
19959,not available
7836,not available
8724,not available
4097,not available
33281,not available
10758,not available
9087,not available
24275,not available
2527,not available
23213,not available
9205,not available
1220,not available
28537,https://www.crunchyroll.com/garo-crimson-moon/episode-1-onmyou-755759
19871,not available
30289,not available
3764,not available
6641,not available
10545,not available
1644,not available
33850,https://www.crunchyroll.com/libra-of-nil-admirari/episode-1-the-glow-of-the-cursed-tome-769075
7466,not available
9264,not available
2065,not available
1623,not available
4012,not available
5689,not available
25963,not available
12145,not available
2882,not available
5920,not available
10701,not available
10261,not available
24109,not available
2616,not available
9167,not available
34738,https://www.crunchyroll.com/sengokuchojyugiga/episode-14-crane-soup-728891
22031,not available
23621,not available
2910,not available
5581,not available
32943,not available
32745,not available
982,not available
3763,not available
33883,not available
7156,not available
30865,not available
8491,not available
8214,not available
12581,not available
34893,not available
454,not available
17791,not available
28921,not available
6629,not available
2046,not available
13863,not available
13969,not available
35778,not available
8815,not available
20965,not available
5535,not available
8553,not available
8524,not available
8026,not available
1903,not available
12337,not available
9421,not available
2099,not available
28385,not available
2168,not available
559,not available
5845,not available
4890,not available
34589,not available
864,not available
13239,not available
7601,not available
1262,not available
3676,not available
9035,not available
1428,not available
2075,not available
22049,not available
1083,not available
3202,not available
7048,not available
10319,not available
6579,not available
3114,not available
5935,not available
1734,not available
1624,not available
18061,not available
27629,not available
1662,not available
6251,not available
2267,not available
11859,not available
19009,not available
22215,not available
2234,not available
34239,not available
2302,not available
3356,not available
3876,not available
8140,not available
35928,not available
3007,not available
31883,not available
14373,not available
36032,not available
15607,not available
34368,not available
12361,not available
4475,not available
3075,not available
10342,not available
3864,not available
1444,not available
8139,not available
2153,not available
29419,not available
10180,not available
33038,not available
3535,not available
2303,not available
2571,not available
13231,not available
31845,not available
6130,not available
34450,not available
5164,not available
8302,not available
3099,not available
359,not available
17955,not available
30895,not available
9900,not available
8145,not available
33392,https://www.crunchyroll.com/gakuen-handsome/episode-1-welcome-to-baramon-high-school-721409
13955,not available
1221,not available
6119,not available
5238,not available
2881,not available
30143,not available
32502,not available
2702,not available
1666,not available
19953,not available
3704,not available
8598,not available
3011,not available
184,not available
10219,not available
4459,not available
2233,not available
5466,not available
17753,not available
3858,not available
825,not available
3683,not available
2601,not available
34565,https://www.crunchyroll.com/chronos-ruler/episode-1-being-and-nothingness-742077
10905,not available
910,not available
1537,not available
12497,not available
2064,not available
2809,not available
10528,not available
1753,not available
33056,not available
18669,not available
12967,https://www.crunchyroll.com/la-storia-della-arcana-famiglia/episode-1-la-notte-del-compleanno-604061
2535,not available
1295,not available
26443,https://www.crunchyroll.com/triage-x/episode-1-prescription-of-hell-678397
6127,not available
51,not available
21255,not available
3822,not available
9403,not available
9078,not available
7079,https://www.hulu.com/watch/575023
470,not available
2052,not available
6625,not available
4316,not available
362,not available
887,not available
2045,not available
11221,not available
17813,not available
7547,not available
32274,not available
37511,not available
1884,not available
34412,not available
1193,not available
1333,not available
28371,not available
2631,not available
3472,not available
10774,not available
32039,https://www.crunchyroll.com/show-by-rock/episode-1-tokikos-r-r-r-room-plasmagica-760517
31914,https://view.yahoo.com/show/girls-beyond-the-wasteland/episode/60669664/sub-girls-who-chase-after-their-dreams
11049,not available
18639,not available
10607,not available
29910,not available
3474,not available
610,not available
7117,not available
20907,not available
1867,not available
2503,not available
34661,not available
6492,not available
363,not available
2133,not available
6277,not available
3660,not available
2293,not available
6229,not available
15093,not available
4023,not available
9525,not available
647,not available
5131,not available
33697,not available
32613,not available
1314,not available
159,https://www.crunchyroll.com/the-melody-of-oblivion/episode-1-melos-warrior-566129
7659,not available
26189,not available
1346,not available
1460,not available
6397,not available
1713,not available
29756,not available
31867,not available
28603,not available
17777,not available
2063,not available
9416,not available
3201,not available
4099,not available
6452,not available
36637,not available
4991,not available
1458,not available
6234,not available
3977,not available
36108,not available
4801,not available
8373,not available
23393,not available
6674,not available
21703,not available
7605,not available
7106,not available
614,not available
9731,not available
30842,not available
2740,not available
4113,not available
3932,not available
3571,not available
3061,not available
3274,not available
30921,not available
17785,not available
36996,not available
28713,not available
13935,not available
9121,not available
1849,not available
8450,not available
36729,not available
661,not available
1701,not available
36404,not available
31319,not available
6682,https://www.crunchyroll.com/11eyes/episode-1-red-night-piros-jszaka-535080
3234,not available
28593,not available
3905,not available
27387,not available
11445,not available
10224,not available
8449,not available
4597,not available
2526,not available
3275,not available
18533,not available
9824,not available
15847,not available
133,not available
3671,not available
14875,not available
22733,https://www.crunchyroll.com/dragon-collection/episode-1-whats-going-on-dracolle-652347
7157,not available
2285,not available
8375,not available
2822,not available
4025,not available
6287,not available
4537,not available
2018,not available
4941,not available
2428,not available
2100,not available
6979,https://www.crunchyroll.com/blessing-of-the-campanella/episode-1-night-of-the-meteor-shower-756755
32728,not available
30390,not available
25257,not available
1280,not available
1503,not available
3482,not available
2162,not available
2281,not available
258,not available
9882,not available
13639,not available
1868,not available
21041,not available
28369,not available
16702,not available
295,not available
2256,not available
17325,not available
13859,not available
35248,https://www.crunchyroll.com/18if/episode-1-the-witch-of-thunder-741761
3914,not available
1583,not available
12123,https://www.crunchyroll.com/yurumates3dei/episode-1-yurume-goes-to-tokyo-595005
8985,not available
2008,not available
2806,not available
10405,not available
4533,not available
36145,not available
8961,not available
35589,https://www.crunchyroll.com/katana-maidens-toji-no-miko/episode-1-the-point-of-a-sword-758931
30246,not available
9799,not available
8960,not available
8743,not available
15177,not available
5600,not available
1591,not available
2260,not available
27721,not available
21077,not available
10832,not available
581,not available
1679,not available
1344,not available
5848,not available
301,not available
9163,not available
9796,not available
5168,not available
6075,not available
4521,not available
6900,not available
3885,not available
1671,not available
31540,https://www.crunchyroll.com/sekko-boys/episode-1-a-visceral-allegory-of-seven-years-of-my-artistic-life-692419
33836,https://www.crunchyroll.com/seiren/episode-1-decision-727433
5223,not available
14935,not available
4331,not available
15881,not available
32805,https://www.crunchyroll.com/nyanbo/episode-1-the-cats-that-came-from-the-stars-720751
13807,not available
3132,not available
14077,not available
6462,not available
5112,https://www.hulu.com/watch/395251
27405,not available
11699,not available
34904,not available
4591,not available
30445,not available
9100,not available
2700,not available
33934,not available
25169,not available
30585,not available
1582,not available
31829,not available
6861,not available
13175,not available
35122,not available
3004,not available
18413,not available
31927,not available
11595,not available
3065,not available
3913,not available
9015,not available
9106,not available
31631,https://www.crunchyroll.com/monster-hunter-stories-ride-on/episode-1-the-power-of-bonds-721221
32959,not available
15565,not available
349,not available
5132,not available
9014,not available
12689,not available
1851,not available
3022,not available
4386,not available
4385,not available
20187,not available
36629,not available
2647,not available
2127,not available
9881,not available
7752,not available
19973,not available
23367,not available
3276,not available
3839,not available
36784,https://www.crunchyroll.com/working-buddies/episode-1-the-couriers-buddy-759017
3906,not available
2474,not available
3518,not available
3015,not available
32936,https://www.crunchyroll.com/the-silver-guardian/episode-1-suigin-meets-riku-rei-733275
6271,not available
5375,not available
4563,not available
6107,not available
6520,not available
8194,not available
12131,not available
